DATE,^SPX_CLOSE,^SPX_VOLUME,^DJI_CLOSE,^DJI_VOLUME,META_CLOSE,META_VOLUME,GPRD,FEARANDGREED
2021-09-08,4514.06982421875,3750880000,35031.0703125,261880000,377.57000732421875,11067200,85.30216979980469,38.56666666666667
2021-09-09,4493.27978515625,3735390000,34879.37890625,261330000,378.0,9098900,73.61261749267578,33.800000000000004
2021-09-10,4458.580078125,3623180000,34607.71875,333230000,378.69000244140625,11549600,65.9410400390625,20.600000000000005
2021-09-13,4468.72998046875,3914220000,34869.62890625,334190000,376.510009765625,13026300,104.92296600341797,28.266666666666666
2021-09-14,4443.0498046875,3670460000,34577.5703125,325140000,376.5299987792969,8711600,69.78723907470703,24.8
2021-09-15,4480.7001953125,4032020000,34814.390625,317490000,373.9200134277344,17940300,65.9686279296875,31.200000000000003
2021-09-16,4473.75,3984560000,34751.3203125,278270000,373.05999755859375,11934200,119.12415313720703,31.500000000000004
2021-09-17,4432.990234375,7289530000,34584.87890625,560630000,364.7200012207031,26299000,151.90768432617188,17.933333333333337
2021-09-20,4357.72998046875,4898070000,33970.46875,435780000,355.70001220703125,19822800,59.95597839355469,11.100000000000001
2021-09-21,4354.18994140625,3920920000,33919.83984375,306970000,357.4800109863281,11751900,84.70899963378906,11.449999999999998
2021-09-22,4395.64013671875,3939170000,34258.3203125,296590000,343.2099914550781,43692900,54.23030090332031,20.033333333333335
2021-09-23,4448.97998046875,3916350000,34764.8203125,283890000,345.9599914550781,21806300,68.83257293701172,24.5
2021-09-24,4455.47998046875,3384290000,34798.0,254310000,352.9599914550781,18801900,92.75189971923828,23.83333333333334
2021-09-27,4443.10986328125,4058650000,34869.37109375,289480000,353.5799865722656,15205800,57.03129577636719,24.766666666666666
2021-09-28,4352.6298828125,4416550000,34299.98828125,379020000,340.6499938964844,21710300,96.15580749511719,12.466666666666669
2021-09-29,4359.4599609375,3712660000,34390.71875,290350000,339.6099853515625,14452200,59.39776611328125,12.483333333333334
2021-09-30,4307.5400390625,4448140000,33843.921875,354830000,339.3900146484375,16547100,102.68067169189453,9.966666666666667
2021-10-01,4357.0400390625,4010370000,34326.4609375,427580000,343.010009765625,14905300,68.03733825683594,18.333333333333332
2021-10-04,4300.4599609375,4307870000,34002.921875,396860000,326.2300109863281,42885000,65.81260681152344,9.500000000000002
2021-10-05,4345.72021484375,3902890000,34314.671875,311520000,332.9599914550781,35377900,171.9004364013672,18.766666666666666
2021-10-06,4363.5498046875,4009630000,34416.98828125,322170000,333.6400146484375,26443000,56.072113037109375,20.066666666666666
2021-10-07,4399.759765625,3843740000,34754.94140625,273290000,329.2200012207031,28307500,121.3052978515625,24.600000000000005
2021-10-08,4391.33984375,3280160000,34746.25,238080000,330.04998779296875,15946100,94.39959716796875,25.26666666666667
2021-10-11,4361.18994140625,3281970000,34496.05859375,256820000,325.45001220703125,14708200,50.806251525878906,25.900000000000002
2021-10-12,4350.64990234375,3558450000,34378.33984375,319010000,323.7699890136719,31658700,81.5680160522461,22.7
2021-10-13,4363.7998046875,3620070000,34377.80859375,316220000,324.5400085449219,14761500,94.00530242919922,24.100000000000005
2021-10-14,4438.259765625,3598280000,34912.55859375,338540000,328.5299987792969,14302200,55.363250732421875,31.833333333333332
2021-10-15,4471.3701171875,3819380000,35294.76171875,327870000,324.760009765625,21596400,107.1450424194336,43.63333333333333
2021-10-18,4486.4599609375,3662010000,35258.609375,312640000,335.3399963378906,21585000,126.71024322509766,46.56666666666666
2021-10-19,4519.6298828125,3459130000,35457.30859375,278510000,339.989990234375,18786300,133.84112548828125,53.400000000000006
2021-10-20,4536.18994140625,3670760000,35609.33984375,265750000,340.7799987792969,13639500,76.40929412841797,56.56666666666667
2021-10-21,4549.77978515625,3822330000,35603.078125,298390000,341.8800048828125,16354400,94.00530242919922,60.199999999999996
2021-10-22,4544.89990234375,3758220000,35677.01953125,346290000,324.6099853515625,35224500,86.04071807861328,59.5
2021-10-25,4566.47998046875,3899400000,35741.1484375,267220000,328.69000244140625,38409000,79.62903594970703,62.96666666666667
2021-10-26,4574.7900390625,3879740000,35756.87890625,321910000,315.80999755859375,65654000,144.6536102294922,63.03333333333334
2021-10-27,4551.68017578125,4226050000,35490.69140625,354180000,312.2200012207031,29971800,102.93289184570312,58.333333333333336
2021-10-28,4596.419921875,4132950000,35730.48046875,337400000,316.9200134277344,50806800,96.13255310058594,64.4
2021-10-29,4605.3798828125,4510200000,35819.55859375,399400000,323.57000732421875,37059400,55.781578063964844,65.43333333333334
2021-11-01,4613.669921875,3971540000,35913.83984375,292880000,329.9800109863281,31518900,124.33229064941406,66.13333333333334
2021-11-02,4630.64990234375,3975250000,36052.62890625,304510000,328.0799865722656,28353000,62.866249084472656,68.26666666666667
2021-11-03,4660.56982421875,4319660000,36157.578125,262540000,331.6199951171875,20786500,73.80557250976562,72.2
2021-11-04,4680.06005859375,4462300000,36124.23046875,307640000,335.8500061035156,22495300,122.68769073486328,72.43333333333334
2021-11-05,4697.52978515625,4467180000,36327.94921875,344600000,341.1300048828125,26872800,76.9422836303711,73.60000000000001
2021-11-08,4701.7001953125,4269710000,36432.21875,284400000,338.6199951171875,18342500,46.36564636230469,74.53333333333335
2021-11-09,4685.25,4117080000,36319.98046875,258020000,335.3699951171875,17556700,84.5761947631836,77.17142857142858
2021-11-10,4646.7099609375,4503720000,36079.94140625,278390000,327.6400146484375,21872600,135.30206298828125,73.08571428571429
2021-11-11,4649.27001953125,3926870000,35921.23046875,270320000,327.739990234375,12376600,83.04486846923828,72.22857142857143
2021-11-12,4682.85009765625,3728600000,36100.30859375,293180000,340.8900146484375,25414300,101.21734619140625,74.0
2021-11-15,4682.7998046875,3488410000,36087.44921875,280660000,347.55999755859375,25076600,141.16055297851562,71.62857142857145
2021-11-16,4700.89990234375,3972640000,36142.21875,308290000,342.9599914550781,18181100,122.86271667480469,72.48571428571428
2021-11-17,4688.669921875,3969070000,35931.05078125,358310000,340.7699890136719,13602800,126.06885528564453,69.2
2021-11-18,4704.5400390625,4226410000,35870.94921875,435080000,338.69000244140625,17487200,158.1717071533203,70.14285714285715
2021-11-19,4697.9599609375,4253180000,35601.98046875,408840000,345.29998779296875,26488500,108.7573471069336,62.77142857142859
2021-11-22,4682.93994140625,4441100000,35619.25,420810000,341.010009765625,27116800,128.9940643310547,60.0
2021-11-23,4690.7001953125,4277590000,35813.80078125,392520000,337.25,17225000,80.91041564941406,60.371428571428574
2021-11-24,4701.4599609375,3418430000,35804.37890625,280960000,341.05999755859375,13566200,87.68561553955078,56.94285714285714
2021-11-26,4594.6201171875,3517700000,34899.33984375,324580000,333.1199951171875,14750700,58.97747039794922,31.25714285714286
2021-11-29,4655.27001953125,4336410000,35135.94140625,416040000,338.0299987792969,16650900,60.78105545043945,38.114285714285714
2021-11-30,4567.0,6625990000,34483.71875,678800000,324.4599914550781,25390000,92.78900909423828,24.771428571428572
2021-12-01,4513.0400390625,5366730000,34022.0390625,496000000,310.6000061035156,30329600,86.94403076171875,25.357142857142858
2021-12-02,4577.10009765625,5077180000,34639.7890625,466900000,310.3900146484375,24396200,93.12439727783203,22.928571428571427
2021-12-03,4538.43017578125,5240070000,34580.078125,439550000,306.8399963378906,27471000,106.17205047607422,20.157142857142862
2021-12-06,4591.669921875,4770800000,35227.03125,416720000,317.8699951171875,21758300,120.544677734375,21.25714285714286
2021-12-07,4686.75,4492400000,35719.4296875,474940000,322.80999755859375,18794000,202.4346923828125,37.88571428571429
2021-12-08,4701.2099609375,4234600000,35754.75,387650000,330.55999755859375,19937700,145.55889892578125,41.314285714285724
2021-12-09,4667.4501953125,3903840000,35754.69140625,353020000,329.82000732421875,16879200,104.557373046875,36.85714285714287
2021-12-10,4712.02001953125,3870110000,35970.98828125,361200000,329.75,14528000,164.97715759277344,42.0
2021-12-13,4668.97021484375,4397230000,35650.94921875,441110000,334.489990234375,22948700,110.41893005371094,35.4
2021-12-14,4634.08984375,4485430000,35544.1796875,440900000,333.739990234375,20461000,129.9046173095703,31.542857142857144
2021-12-15,4709.85009765625,4910130000,35927.4296875,424720000,341.6600036621094,24681300,72.01234436035156,37.800000000000004
2021-12-16,4668.669921875,4829500000,35897.640625,473620000,334.8999938964844,22635000,136.24957275390625,33.57142857142858
2021-12-17,4620.64013671875,7987090000,35365.44140625,750480000,333.7900085449219,40012600,95.44012451171875,32.51428571428572
2021-12-20,4568.02001953125,4635700000,34932.16015625,386590000,325.45001220703125,17901800,53.08602523803711,29.428571428571427
2021-12-21,4649.22998046875,4072430000,35492.69921875,346080000,334.20001220703125,16116800,101.40513610839844,34.028571428571425
2021-12-22,4696.56005859375,3319610000,35753.890625,281930000,330.45001220703125,16764600,141.3362274169922,39.542857142857144
2021-12-23,4725.7900390625,2913040000,35950.55859375,247420000,335.239990234375,13987700,135.30911254882812,50.48571428571428
2021-12-27,4791.18994140625,2770290000,36302.37890625,244350000,346.17999267578125,17795000,78.87065887451172,56.39999999999999
2021-12-28,4786.35009765625,2707920000,36398.2109375,239090000,346.2200012207031,16637600,58.89009475708008,62.971428571428575
2021-12-29,4793.06005859375,2963310000,36488.62890625,213480000,342.94000244140625,10747000,37.88884735107422,64.02857142857144
2021-12-30,4778.72998046875,3124950000,36398.078125,205620000,344.3599853515625,10593300,147.22523498535156,63.97142857142858
2021-12-31,4766.18017578125,2677820000,36338.30078125,213200000,336.3500061035156,12870500,76.59115600585938,62.54285714285715
2022-01-03,4796.56005859375,3831020000,36585.05859375,347930000,338.5400085449219,14537900,52.34305953979492,65.22857142857144
2022-01-04,4793.5400390625,4683170000,36799.6484375,435080000,336.5299987792969,15998000,88.9631118774414,64.25714285714285
2022-01-05,4700.580078125,4887960000,36407.109375,462040000,324.1700134277344,20564500,96.48255157470703,51.02857142857143
2022-01-06,4696.0498046875,4295280000,36236.46875,385890000,332.4599914550781,27962800,70.01464080810547,52.142857142857146
2022-01-07,4677.02978515625,4181510000,36231.66015625,356110000,331.7900085449219,14722000,118.95960998535156,49.25714285714287
2022-01-10,4670.2900390625,4511810000,36068.87109375,430680000,328.07000732421875,24942400,130.00657653808594,51.142857142857146
2022-01-11,4713.06982421875,4101590000,36252.01953125,356850000,334.3699951171875,16226800,188.9130096435547,56.114285714285714
2022-01-12,4726.35009765625,4048220000,36290.3203125,310180000,333.260009765625,14104900,78.2134017944336,55.94285714285714
2022-01-13,4659.02978515625,4251730000,36113.62109375,343640000,326.4800109863281,14797100,170.64743041992188,52.17142857142857
2022-01-14,4662.85009765625,4338490000,35911.80859375,389200000,331.8999938964844,16868500,133.57127380371094,55.800000000000004
2022-01-18,4577.10986328125,4748700000,35368.46875,427260000,318.1499938964844,22645600,138.8214874267578,53.714285714285715
2022-01-19,4532.759765625,4465740000,35028.6484375,393080000,319.5899963378906,20814700,153.562744140625,44.82857142857143
2022-01-20,4482.72998046875,4640870000,34715.390625,369070000,316.55999755859375,16925000,136.3739776611328,39.142857142857146
2022-01-21,4397.93994140625,5589100000,34265.37109375,523880000,303.1700134277344,28710700,185.75144958496094,26.728571428571428
2022-01-24,4410.1298828125,6928110000,34364.5,664010000,308.7099914550781,38878100,185.8010711669922,23.128571428571433
2022-01-25,4356.4501953125,5145050000,34297.73046875,506430000,300.1499938964844,25108500,291.5824279785156,20.88571428571429
2022-01-26,4349.93017578125,5570640000,34168.08984375,546330000,294.6300048828125,28348800,260.3373107910156,19.514285714285716
2022-01-27,4326.509765625,5214200000,34160.78125,527780000,294.6400146484375,21629900,265.0054016113281,18.6
2022-01-28,4431.85009765625,5031090000,34725.46875,568440000,301.7099914550781,21871600,182.23171997070312,23.857142857142858
2022-01-31,4515.5498046875,5098610000,35131.859375,468070000,313.260009765625,21579500,142.98854064941406,29.200000000000006
2022-02-01,4546.5400390625,4816830000,35405.23828125,386080000,319.0,18023800,190.58609008789062,30.800000000000004
2022-02-02,4589.3798828125,4481580000,35629.328125,359540000,323.0,58458300,250.3199920654297,28.800000000000004
2022-02-03,4477.43994140625,4401970000,35111.16015625,381020000,237.75999450683594,188119900,176.28762817382812,26.057142857142857
2022-02-04,4500.52978515625,4706290000,35089.73828125,349880000,237.08999633789062,89342200,92.57479858398438,27.6
2022-02-07,4483.8701171875,4228480000,35091.12890625,328910000,224.91000366210938,88613800,195.15126037597656,27.914285714285715
2022-02-08,4521.5400390625,4459620000,35462.78125,319190000,220.17999267578125,94729700,158.38780212402344,28.942857142857143
2022-02-09,4587.18017578125,4524350000,35768.05859375,333610000,232.0,86563300,117.17926788330078,32.65714285714286
2022-02-10,4504.080078125,5314860000,35241.58984375,411620000,228.07000732421875,49310400,108.53760528564453,33.6
2022-02-11,4418.64013671875,5251500000,34738.05859375,398860000,219.5500030517578,46156900,179.2779541015625,28.48571428571429
2022-02-14,4401.669921875,4600390000,34566.171875,370320000,217.6999969482422,38184000,191.8865509033203,25.685714285714287
2022-02-15,4471.06982421875,4430830000,34988.83984375,305670000,221.0,42685500,229.06053161621094,29.97142857142857
2022-02-16,4475.009765625,4283640000,34934.26953125,294410000,216.5399932861328,45817500,223.4668731689453,32.08571428571428
2022-02-17,4380.259765625,4539420000,34312.03125,348720000,207.7100067138672,38747500,228.45294189453125,32.457142857142856
2022-02-18,4348.8701171875,4708060000,34079.1796875,414080000,206.16000366210938,37128400,226.35154724121094,29.514285714285716
2022-02-22,4304.759765625,5121900000,33596.609375,432090000,202.0800018310547,39852400,279.43438720703125,28.771428571428572
2022-02-23,4225.5,4797430000,33131.76171875,370600000,198.4499969482422,44481400,431.0212097167969,18.814285714285713
2022-02-24,4288.7001953125,6752130000,33223.828125,590850000,207.60000610351562,49957200,370.7033996582031,21.228571428571428
2022-02-25,4384.64990234375,5177060000,34058.75,417630000,210.47999572753906,37627600,515.8916625976562,28.142857142857142
2022-02-28,4373.93994140625,6071370000,33892.6015625,443460000,211.02999877929688,34239800,452.6180725097656,25.47142857142857
2022-03-01,4306.259765625,5846230000,33294.94921875,438730000,203.49000549316406,27094900,540.827392578125,22.97142857142857
2022-03-02,4386.5400390625,5337870000,33891.3515625,400920000,208.11000061035156,29452100,523.524658203125,17.82857142857143
2022-03-03,4363.490234375,5039890000,33794.66015625,369740000,202.97000122070312,27263500,436.8221435546875,21.72857142857143
2022-03-04,4328.8701171875,5797380000,33614.80078125,408390000,200.05999755859375,32130900,350.0732116699219,18.17142857142857
2022-03-07,4201.08984375,6940470000,32817.37890625,488400000,187.47000122070312,38560600,362.3121032714844,16.9
2022-03-08,4170.7001953125,7243120000,32632.640625,553750000,190.2899932861328,37508100,352.1051025390625,16.67142857142857
2022-03-09,4277.8798828125,5662670000,33286.25,418670000,198.5,31894700,295.3064270019531,18.028571428571432
2022-03-10,4259.52001953125,4980830000,33174.0703125,399480000,195.2100067138672,24853000,352.40081787109375,17.95714285714286
2022-03-11,4204.31005859375,4938640000,32944.19140625,369480000,187.61000061035156,34694500,410.3309631347656,19.057142857142857
2022-03-14,4173.10986328125,5574920000,32945.23828125,394940000,186.6300048828125,31010500,350.1087951660156,17.5
2022-03-15,4262.4501953125,5392470000,33544.33984375,388810000,192.02999877929688,31721700,311.88226318359375,21.857142857142858
2022-03-16,4357.85986328125,6309750000,34063.1015625,427400000,203.6300048828125,40640300,473.2239685058594,25.25714285714286
2022-03-17,4411.669921875,4985090000,34480.76171875,339470000,207.83999633789062,29499700,290.32562255859375,33.62857142857143
2022-03-18,4463.1201171875,8278430000,34754.9296875,615420000,216.49000549316406,52128000,285.3160400390625,38.42857142857143
2022-03-21,4461.18017578125,4869820000,34552.98828125,408490000,211.49000549316406,30142300,227.73902893066406,40.971428571428575
2022-03-22,4511.60986328125,4754840000,34807.4609375,368550000,216.64999389648438,31998800,244.8419647216797,44.542857142857144
2022-03-23,4456.240234375,4550670000,34358.5,347880000,213.4600067138672,23717300,267.4743957519531,45.199999999999996
2022-03-24,4520.16015625,4131390000,34707.94140625,324870000,219.57000732421875,31502300,317.01409912109375,46.91428571428571
2022-03-25,4543.06005859375,4305020000,34861.23828125,285440000,221.82000732421875,40039000,350.7424621582031,49.371428571428574
2022-03-28,4575.52001953125,4312260000,34955.890625,299790000,223.58999633789062,26224100,281.920654296875,51.25714285714286
2022-03-29,4631.60009765625,5085910000,35294.19140625,355050000,229.86000061035156,31417900,233.35958862304688,52.714285714285715
2022-03-30,4602.4501953125,4385570000,35228.80859375,317320000,227.85000610351562,25588000,233.50888061523438,52.800000000000004
2022-03-31,4530.41015625,4823020000,34678.3515625,433400000,222.36000061035156,24192300,254.8129119873047,59.199999999999996
2022-04-01,4545.85986328125,4562940000,34818.26953125,340400000,224.85000610351562,19544800,188.15780639648438,59.800000000000004
2022-04-04,4582.64013671875,4547350000,34921.87890625,316570000,233.88999938964844,28054800,163.0200653076172,61.65714285714286
2022-04-05,4525.1201171875,4800620000,34641.1796875,304010000,231.83999633789062,29727200,212.41769409179688,47.91428571428571
2022-04-06,4481.14990234375,4986830000,34496.51171875,386250000,223.3000030517578,28995100,175.74716186523438,46.4
2022-04-07,4500.2099609375,4821490000,34583.5703125,319870000,222.9499969482422,21037200,243.41552734375,46.82857142857142
2022-04-08,4488.27978515625,4083200000,34721.12109375,301750000,222.3300018310547,18375700,219.47674560546875,46.08571428571429
2022-04-11,4412.52978515625,4266290000,34308.078125,333290000,216.4600067138672,20516600,195.2273712158203,43.4
2022-04-12,4397.4501953125,4152090000,34220.359375,333510000,214.13999938964844,20128800,226.25242614746094,42.05714285714286
2022-04-13,4446.58984375,3828150000,34564.58984375,313630000,214.99000549316406,19231800,258.87689208984375,41.800000000000004
2022-04-14,4392.58984375,4083090000,34451.23046875,353680000,210.17999267578125,18379500,265.656005859375,39.857142857142854
2022-04-18,4391.68994140625,3910490000,34411.69140625,264110000,210.77000427246094,16580800,218.6294708251953,37.6
2022-04-19,4462.2099609375,4108120000,34911.19921875,296350000,217.30999755859375,20089900,213.5172576904297,39.628571428571426
2022-04-20,4459.4501953125,4290450000,35160.7890625,337620000,200.4199981689453,43036500,189.60824584960938,43.31428571428571
2022-04-21,4393.66015625,4636890000,34792.76171875,366390000,188.07000732421875,49954100,128.264404296875,38.94285714285714
2022-04-22,4271.77978515625,4651940000,33811.3984375,373280000,184.11000061035156,36426800,246.79725646972656,31.62857142857143
2022-04-25,4296.1201171875,5240040000,34049.4609375,416900000,186.99000549316406,29281100,246.8994598388672,29.97142857142857
2022-04-26,4175.2001953125,4689970000,33240.1796875,400020000,180.9499969482422,31747400,160.5444793701172,17.900000000000002
2022-04-27,4183.9599609375,4769680000,33301.9296875,447230000,174.9499969482422,71062900,186.6986541748047,16.271428571428572
2022-04-28,4287.5,4854180000,33916.390625,440380000,205.72999572753906,100890600,176.37631225585938,24.25714285714286
2022-04-29,4131.93017578125,5084030000,32977.2109375,501560000,200.47000122070312,49193400,148.93714904785156,14.328571428571427
2022-05-02,4155.3798828125,5163790000,33061.5,453390000,211.1300048828125,49915300,96.6702651977539,13.27142857142857
2022-05-03,4175.47998046875,4582050000,33128.7890625,364420000,212.02999877929688,41556300,157.47349548339844,30.485714285714288
2022-05-04,4300.169921875,5136360000,34061.05859375,411060000,223.41000366210938,41375900,163.44906616210938,22.400000000000002
2022-05-05,4146.8701171875,5077030000,32997.96875,448420000,208.27999877929688,41129200,144.69874572753906,13.128571428571432
2022-05-06,4123.33984375,5116940000,32899.37109375,416520000,203.77000427246094,34747200,174.06805419921875,12.242857142857146
2022-05-09,3991.239990234375,5954520000,32245.69921875,470770000,196.2100067138672,36303200,150.86941528320312,8.185714285714285
2022-05-10,4001.050048828125,5885820000,32160.740234375,439290000,197.64999389648438,34452500,143.2461700439453,7.4
2022-05-11,3935.179931640625,5816140000,31834.109375,458460000,188.74000549316406,31153400,176.37631225585938,4.028571428571429
2022-05-12,3930.080078125,6286450000,31730.30078125,544240000,191.24000549316406,38262200,158.2610626220703,3.2
2022-05-13,4023.889892578125,5183340000,32196.66015625,388520000,198.6199951171875,24549800,162.08282470703125,11.285714285714286
2022-05-16,4008.010009765625,4415030000,32223.419921875,330030000,200.0399932861328,27112600,168.75344848632812,11.742857142857144
2022-05-17,4088.85009765625,4841410000,32654.58984375,389310000,202.6199951171875,24872700,174.62417602539062,15.200000000000001
2022-05-18,3923.679931640625,5103220000,31490.0703125,465060000,192.24000549316406,23960000,165.89596557617188,6.6000000000000005
2022-05-19,3900.7900390625,5113550000,31253.130859375,517190000,191.2899932861328,24446900,162.38076782226562,13.714285714285714
2022-05-20,3901.360107421875,5130730000,31261.900390625,495510000,193.5399932861328,31465600,140.9603271484375,12.657142857142858
2022-05-23,3973.75,4420030000,31880.240234375,402010000,196.22999572753906,25059200,150.3084716796875,17.885714285714283
2022-05-24,3941.47998046875,4923190000,31928.619140625,382950000,181.27999877929688,50406300,222.35826110839844,16.0
2022-05-25,3978.72998046875,4802560000,32120.279296875,343460000,183.8300018310547,28030200,155.10350036621094,17.571428571428573
2022-05-26,4057.840087890625,4709970000,32637.189453125,351220000,191.6300048828125,23056500,134.57305908203125,24.114285714285717
2022-05-27,4158.240234375,4375620000,33212.9609375,328770000,195.1300048828125,22562700,155.51962280273438,29.542857142857144
2022-05-31,4132.14990234375,6822640000,32990.12109375,533560000,193.63999938964844,26131100,190.30909729003906,40.057142857142864
2022-06-01,4101.22998046875,4531800000,32813.23046875,338210000,188.63999938964844,36623500,168.34361267089844,40.60000000000001
2022-06-02,4176.81982421875,4405790000,33248.28125,333210000,198.86000061035156,31951600,142.59397888183594,44.82857142857143
2022-06-03,4108.5400390625,3711110000,32899.69921875,298570000,190.77999877929688,19465000,142.78309631347656,35.45714285714286
2022-06-06,4121.43017578125,4332700000,32915.78125,253010000,194.25,30574200,190.12530517578125,42.800000000000004
2022-06-07,4160.68017578125,4248210000,33180.140625,270750000,195.64999389648438,18828700,139.0311279296875,45.62857142857143
2022-06-08,4115.77001953125,4159470000,32910.8984375,270470000,196.63999938964844,22267200,152.3668212890625,48.11428571428571
2022-06-09,4017.820068359375,4134170000,32272.7890625,289710000,184.0,23501600,115.55469512939453,47.05714285714286
2022-06-10,3900.860107421875,4889640000,31392.7890625,362300000,175.57000732421875,27450800,94.34528350830078,40.00000000000001
2022-06-13,3749.6298828125,5636890000,30516.740234375,472290000,164.25999450683594,31749300,147.22523498535156,25.085714285714293
2022-06-14,3735.47998046875,5153890000,30364.830078125,366800000,163.72999572753906,27244300,136.36642456054688,20.528571428571432
2022-06-15,3789.989990234375,5530480000,30668.529296875,392670000,169.35000610351562,30008300,110.05207824707031,29.25714285714286
2022-06-16,3666.77001953125,5644930000,29927.0703125,442910000,160.8699951171875,26944100,132.2822265625,17.700000000000003
2022-06-17,3674.840087890625,8520740000,29888.779296875,692830000,163.74000549316406,31374200,114.04771423339844,16.92857142857143
2022-06-21,3764.7900390625,5292260000,30530.25,376900000,157.0500030517578,50724900,116.76954650878906,19.728571428571428
2022-06-22,3759.889892578125,5058990000,30483.130859375,343490000,155.85000610351562,47267800,121.32015991210938,26.885714285714283
2022-06-23,3795.72998046875,5098640000,30677.359375,361420000,158.75,40499200,143.56231689453125,26.742857142857144
2022-06-24,3911.739990234375,8120260000,31500.6796875,465480000,170.16000366210938,68736000,149.3589324951172,30.85714285714286
2022-06-27,3900.110107421875,4325310000,31438.259765625,309910000,169.49000549316406,29174600,131.99984741210938,30.771428571428572
2022-06-28,3821.550048828125,4270120000,30946.990234375,350780000,160.67999267578125,27744500,200.76168823242188,28.142857142857142
2022-06-29,3818.830078125,4211240000,31029.310546875,269390000,163.94000244140625,28595200,181.88807678222656,26.542857142857144
2022-06-30,3785.3798828125,4840070000,30775.4296875,394070000,161.25,35250600,173.20616149902344,24.371428571428574
2022-07-01,3825.330078125,4046950000,31097.259765625,310440000,160.02999877929688,31423900,119.07923889160156,24.571428571428573
2022-07-05,3831.389892578125,5076590000,30967.8203125,323080000,168.19000244140625,28618600,109.64945220947266,22.171428571428574
2022-07-06,3845.080078125,4417720000,31037.6796875,289800000,169.77000427246094,23085900,138.9888458251953,22.828571428571426
2022-07-07,3902.6201171875,4057770000,31384.55078125,296620000,172.19000244140625,24083400,88.63056945800781,27.599999999999998
2022-07-08,3899.3798828125,3521620000,31338.150390625,238120000,170.8800048828125,19249200,110.41893005371094,31.342857142857145
2022-07-11,3854.429931640625,3423480000,31173.83984375,245020000,162.8800048828125,21885600,112.85301208496094,30.37142857142857
2022-07-12,3818.800048828125,3817210000,30981.330078125,324190000,163.27000427246094,16639700,113.63867950439453,30.314285714285713
2022-07-13,3801.780029296875,4109390000,30772.7890625,291830000,163.49000549316406,16555100,182.87045288085938,27.28571428571428
2022-07-14,3790.3798828125,4199690000,30630.169921875,325130000,158.0500030517578,23765200,165.35279846191406,26.514285714285716
2022-07-15,3863.159912109375,4143800000,31288.259765625,321570000,164.6999969482422,23342800,192.0329132080078,33.285714285714285
2022-07-18,3830.85009765625,4046870000,31072.609375,309960000,167.22999572753906,23574300,128.70916748046875,35.885714285714286
2022-07-19,3936.68994140625,4041070000,31827.05078125,378720000,175.77999877929688,25933700,151.07994079589844,39.31428571428571
2022-07-20,3959.89990234375,4185300000,31874.83984375,313520000,183.08999633789062,24784300,149.56410217285156,44.08571428571429
2022-07-21,3998.949951171875,4132790000,32036.900390625,302320000,183.1699981689453,27195800,117.50662994384766,48.199999999999996
2022-07-22,3961.6298828125,3979240000,31899.2890625,319880000,169.27000427246094,42583900,125.4760513305664,42.42857142857143
2022-07-25,3966.840087890625,3568340000,31990.0390625,255450000,166.64999389648438,26166300,109.55962371826172,42.2
2022-07-26,3921.050048828125,3778950000,31761.5390625,324930000,159.14999389648438,28468400,160.8621063232422,42.0
2022-07-27,4023.610107421875,4112180000,32197.58984375,365480000,169.5800018310547,43846600,145.54339599609375,46.628571428571426
2022-07-28,4072.429931640625,4413000000,32529.630859375,331110000,160.72000122070312,73214300,106.68494415283203,48.48571428571429
2022-07-29,4130.2900390625,4616360000,32845.12890625,487360000,159.10000610351562,42065400,68.24624633789062,52.4
2022-08-01,4118.6298828125,4202810000,32798.3984375,321180000,159.92999267578125,40596700,130.93153381347656,59.08571428571429
2022-08-02,4091.18994140625,4727710000,32396.169921875,316740000,160.19000244140625,27374500,204.4794921875,57.371428571428574
2022-08-03,4155.169921875,4351760000,32812.5,342160000,168.8000030517578,31721900,210.2315673828125,60.25714285714286
2022-08-04,4151.93994140625,4283320000,32726.8203125,315590000,170.57000732421875,23938200,212.0501708984375,61.51428571428571
2022-08-05,4145.18994140625,4085940000,32803.46875,273010000,167.11000061035156,25832700,163.9325408935547,63.314285714285724
2022-08-08,4140.06005859375,4221090000,32832.5390625,275350000,170.25,27299100,149.09796142578125,64.74285714285715
2022-08-09,4122.47021484375,3913090000,32774.41015625,281080000,168.52999877929688,18655100,212.57118225097656,64.45714285714286
2022-08-10,4210.240234375,4546010000,33309.51171875,311740000,178.33999633789062,30262100,80.65382385253906,65.11428571428571
2022-08-11,4207.27001953125,4630200000,33336.671875,308030000,177.49000549316406,24079100,130.26951599121094,65.82857142857144
2022-08-12,4280.14990234375,3788010000,33761.05078125,299140000,180.5,21274000,182.54019165039062,68.02857142857144
2022-08-15,4297.14013671875,3696830000,33912.44140625,262670000,180.88999938964844,15878700,110.41893005371094,66.82857142857144
2022-08-16,4305.2001953125,4329820000,34152.01171875,288670000,179.47000122070312,21156700,96.5411376953125,67.94285714285715
2022-08-17,4274.0400390625,3885030000,33980.3203125,281390000,174.85000610351562,20118100,156.08956909179688,67.14285714285715
2022-08-18,4283.740234375,3340330000,33999.0390625,282550000,174.66000366210938,18844500,100.73998260498047,66.37142857142858
2022-08-19,4228.47998046875,3761340000,33706.73828125,293990000,167.9600067138672,26240800,117.67557525634766,63.714285714285715
2022-08-22,4137.990234375,3907430000,33063.609375,308900000,163.0500030517578,19499700,101.72952270507812,60.314285714285724
